semester,high_school_marks,entrance_exam_score,attendance,final_grade,pass_fail,prev_sem_grade
2,63.35233733948657,44.39389025663404,79.45699079388618,70.95070812952443,1,8.94
1,62.85026911061034,50.35143261678172,98.21766170179933,50.96286119165226,0,
1,86.70373542254339,88.16865608947003,70.45912937292442,63.749770259547574,1,
2,97.6764217940592,75.76591166020575,88.50611038348839,83.71348632885956,1,5.09
1,92.33589392465845,60.97038232520913,99.42104969817404,58.07294847423298,1,
2,62.18090235513119,63.43843928826034,80.40352238495407,73.40098102581808,1,8.6
2,98.99490133724973,49.63092491684147,69.03918672960549,78.18141766896198,1,9.56
2,97.14425318308078,86.24636129263644,64.08178966767284,82.90591450911282,1,5.93
2,99.56736657464384,47.09944438018829,60.54763596263767,74.86106163347856,1,7.41
2,82.61155839815927,41.043324575526036,67.47372479790846,67.92791921399542,1,7.62
2,77.89519290552269,86.39566912479931,51.314722033419336,70.48095832570839,1,5.14
1,63.514659965793335,63.269565395015874,99.18557916045759,52.164148620665,0,
1,85.03439662856945,40.6078710416646,81.57293962915102,48.386917802189366,0,
2,97.12034967098216,79.44964355537506,67.99160160462793,80.48309925211296,1,5.06
2,64.18030250570897,55.64986480150053,78.03284267503409,73.46058074775712,1,7.25
2,74.06112166387521,45.00815771091743,66.54880347187355,63.06097677996487,1,9.64
2,94.29659386603203,72.71144974541778,68.07777479351307,76.11920313757251,1,7.16
1,99.0244080343966,47.52917780794904,74.7185405522879,54.25644980587897,1,
2,60.342190804726805,85.21731283506155,67.13056852307366,63.11093386085332,1,5.05
1,77.75000877218284,99.737866569933,97.66535837911863,67.67902021500048,1,
2,77.39936716681852,47.334051571271566,98.8999896780645,80.3406083191934,1,9.65
1,95.11897281780278,42.97686240033025,64.30675212291571,50.98901160319556,0,
2,69.2456136803939,77.01030260705451,56.3262838157789,70.48368527840073,1,8.23
1,81.65066314704441,81.10805859246904,95.66148431396353,62.71620326047875,1,
2,81.48482993146959,62.880149027337055,53.15650801622265,67.28603462793777,1,5.39
1,75.94652111089252,86.51464311009696,84.17147075786352,59.13954064493305,1,
2,89.90298544216441,77.51249930457581,99.96497379817492,77.57168548067845,1,6.63
1,63.77771843023714,81.54956960015352,52.55751028101988,54.37158478739987,1,
2,75.82679656385264,68.57396881102974,51.07949555713377,70.22613816922427,1,7.09
1,95.44783121860297,83.70225126037876,99.22879481880565,73.573222762904,1,
1,76.86883707493821,62.967925866183265,98.87282815919212,55.885237994707296,1,
1,81.21208532996633,45.08130051251841,68.06080294879058,51.8511000502983,0,
1,83.33567179064482,97.63761853079198,93.79524624999473,62.87855994053641,1,
1,98.52890157762445,72.5814750374598,93.9800748355881,61.581948814604154,1,
1,98.49789179768445,89.14381083169937,67.13654627139536,59.672576180801585,1,
1,78.48023214576531,97.08578862170994,74.647848582793,61.06755070908074,1,
1,71.19735587783771,58.562363071766924,74.06389756096185,43.79809994159699,0,
1,98.78338511058234,67.49803849171938,96.72165193767208,54.375049402365924,1,
1,73.95473066171981,40.08121754292809,75.64373711526339,37.11480402583813,0,
2,76.00598215623381,46.439119628440906,83.83291522474923,67.39026316798162,1,9.16
2,84.00495759757986,61.90303924633185,68.77255600286063,68.44666765821968,1,5.05
2,69.69319245814955,73.76000683938,73.59545549572938,83.89336032384318,1,8.62
2,91.18537424533916,53.0476206162337,68.75294720565532,77.09448241927194,1,9.61
2,67.81067740764216,78.95135707818959,93.42878160187269,82.06990238256812,1,7.24
2,76.37985113382207,99.8297688567674,61.66511437791457,76.40150558186315,1,6.84
2,92.45630010802626,74.23317129699834,66.48474433525259,75.69346897321458,1,5.51
2,67.83356967576935,99.56347717561768,91.5860560139959,72.70567399364222,1,7.66
1,75.56806714936653,61.8756236918524,97.44903335235007,51.7040862111735,0,
2,90.86199741151269,57.49919112368194,70.82452061845349,77.31256387277155,1,7.05
1,92.262445914458,74.30475898862491,93.48248424060856,65.99138355950838,1,
2,87.1763423038052,84.81847628120623,89.31819683012066,91.42683545655682,1,8.52
1,88.89067727422636,59.93146198693628,65.80506557734853,48.36960170483623,0,
2,64.00126684268615,59.93366584397703,70.06149998058459,62.37610990559847,1,8.68
2,70.4790225711407,43.46099707501263,79.00974516239884,64.80903767189515,1,8.96
2,72.16281139121028,54.10933420050502,52.32021792895773,55.472886969401145,1,7.03
2,73.36308869671389,42.951339413921325,70.35053961186611,66.29007322726638,1,8.91
2,97.10929119132015,60.28694629957376,94.53789835044958,87.79461766639713,1,7.64
1,61.375540844608736,71.40345468246198,73.38406062424386,39.74112545249834,0,
2,90.22839689969571,53.88619782780548,76.22594713279048,71.62221926148091,1,9.56
2,69.73478853625504,87.22737177636651,84.2669390960678,87.49309053922545,1,8.39
1,85.49719605992826,57.6093293924873,79.33119591418313,65.40905319239235,1,
2,68.42582390542147,91.00713208336671,79.7299226974489,76.74250561121534,1,7.66
2,93.41449416715571,60.380706263753524,62.969068670419524,80.7729453670097,1,9.99
1,64.07129890481615,76.46512733516334,91.4781357841525,57.70047725232907,1,
1,64.27922555307833,92.90143671061048,54.33532837978201,52.22873009446468,0,
2,64.452572859102,95.04171910391659,87.054289886911,85.40360399022623,1,9.64
1,65.89810106825136,76.14696651799527,50.35459063871855,47.9302053459788,0,
2,77.483123310299,80.24317154242289,71.27658224004416,78.20997328248049,1,6.14
1,76.16561286604131,81.97837417732731,85.07826328014711,68.40615742711478,1,
2,93.10717628814162,63.433726145621904,51.27204505662197,67.93625111006007,1,5.5
2,92.67873801899505,55.89443160986921,96.85947744379273,76.17077518895341,1,6.01
2,73.15381152835958,97.2538814485853,85.12740402768884,79.62684224660303,1,6.11
1,94.48170603957254,96.66691496165821,62.94521373965698,64.302295209316,1,
1,84.12608437865552,60.72051713469327,60.203219427330026,46.07839716245469,0,
2,60.2435012390236,60.44580936093323,57.1578155832036,59.32698373189576,1,5.22
2,83.66115189421492,50.634171866341205,77.5252070385109,72.0219532236273,1,9.84
2,70.53614447823378,48.94538492609487,80.10247717746753,62.04903248055096,1,7.71
2,85.44161420527544,70.36032008601626,98.61827423899891,78.04642812171842,1,7.52
2,68.2103011894508,53.40228626964213,54.205083556580306,66.91006439448284,1,7.77
2,73.4785915138732,44.52867486544174,57.420506169131855,53.880607153639644,0,5.05
2,69.08505462367462,45.59132715833877,61.75851195623059,62.27824352249925,1,6.33
1,89.04365334890646,95.90522316596898,91.42193354694953,80.46650595253875,1,
1,98.79648184429081,60.51431668632942,73.01645253213826,54.924152106988274,1,
1,84.77961384038458,91.77980988153232,78.96567013942304,69.30930630246021,1,
2,74.07307588347246,48.03992087234025,77.51682488809708,74.62027557451195,1,8.96
2,61.962142903511754,98.74673018468815,87.52471922475482,84.31134378799477,1,5.94
1,71.7786303816767,84.51377961752291,66.39190994250171,64.72224904521678,1,
2,66.54567365311695,89.98297786413946,85.56035803670113,77.10341532831536,1,6.12
2,87.6368228028478,71.9220812100034,78.00021820386294,79.37423293958824,1,9.15
2,96.48257811505556,98.57387540205846,55.21215994423888,83.21676763780889,1,6.69
1,67.01211769430638,54.98013716441381,52.43831594065702,54.590949447602426,1,
2,95.5596655422533,50.355147642956325,80.5153890770048,66.02645513871961,1,7.73
1,60.18528092018411,53.72060677621653,64.44842624605292,46.709182238031254,0,
2,76.45384995526001,50.66226767180884,94.75728684122839,68.12260271400083,1,7.67
1,79.46675765698811,51.275222848919384,76.66617739298025,47.76098906342802,0,
2,83.54766881453618,41.86651505124497,71.27245582759085,76.48566591495162,1,9.01
1,62.6830590955371,79.39786442247257,99.06287886956383,66.53715669778688,1,
1,67.40531715354479,80.36217965253388,69.68177601387211,60.54456592660769,1,
2,73.53922041471911,41.532844067296246,85.44875729696695,71.63213240277263,1,5.02
1,77.27780074568463,41.30940380652937,64.86436021406632,49.02706328432592,0,
1,66.0966405332167,42.40354714304167,92.0174088794254,43.03399199060628,0,
1,97.22380858575664,49.64077508271071,91.72291264280483,48.269631202166565,0,
1,67.52484638895045,63.19243040938167,89.81218047281936,47.10374915032963,0,
1,74.8415505193841,52.13525083147209,62.88159993817646,53.07325220038264,0,
2,69.41302203838998,67.82724734532118,81.78255355794694,71.45103855503696,1,9.14
2,83.44481395221987,85.30706735832503,65.02647748585736,69.59964498857245,1,8.78
2,81.28479440818826,43.021779939603746,86.86348415628521,63.16265701880332,1,7.59
2,77.76576808880478,88.59258490231416,78.2904317093087,74.50971717712827,1,6.46
1,71.19916374641137,64.81856049511812,50.53576488476795,42.17111077079513,0,
2,76.18065612460526,77.3554538765514,61.85971755669678,71.23857967406221,1,5.49
1,69.34848327641733,95.62742691186696,72.45188801849808,57.04505392157673,1,
2,80.509458811409,78.90543590629473,62.214514726858226,79.423258736176,1,7.86
2,73.69731233529507,72.26624666767657,69.44182585237,69.13027652204278,1,8.33
1,79.57699854572562,43.11014794718374,71.51732661861001,40.74751037709309,0,
2,81.92480259927274,63.09137574958321,76.95445026033968,75.8356728038274,1,7.78
1,84.30947179515437,63.94211905854608,91.70820541042207,54.22886650718318,1,
1,91.58794028569916,71.08048398427749,57.72604149952595,59.424556466088134,1,
1,76.11920715060646,62.78509137515905,58.325177352475755,50.66330978494262,0,
1,71.287482987728,49.68204150330298,57.4690818113216,39.41160306908264,0,
1,63.204593855387,83.36426513432828,66.79081823207673,66.00733361897124,1,
2,60.10110199327636,62.368599352192334,74.62211304332507,69.91771870513888,1,9.79
1,79.85844609421198,67.00351836557351,96.61334419604862,62.2070123882483,1,
2,80.18307871571203,99.71092723749632,71.44645295084587,69.74752476239135,1,5.8
1,75.94018937589493,96.5035426971355,79.40002317148142,64.87772804163058,1,
2,80.95896810742856,98.6392183067786,94.7340587166334,88.14882702585946,1,9.62
1,87.53609585710944,43.100123299477666,86.40582186680831,52.709647657345,0,
2,87.97515462932884,89.8871940547213,95.28860478927632,82.0856768351696,1,6.36
2,74.89351273541524,62.47918549919566,84.93076530055605,74.8215629088418,1,9.34
2,82.51926018061063,94.97122888443326,70.64296353085365,81.0537638109108,1,9.1
2,63.63595605898191,88.93521883094613,87.2575826763393,63.89203616363948,1,6.55
2,68.16292233607227,89.23753558403168,75.36717661611081,85.3317765672297,1,7.65
2,97.11369066424778,95.47605942530276,50.483626942345964,77.81316560244534,1,7.72
1,87.12064610236254,75.06693458544555,79.08607637367383,66.27182671658282,1,
2,96.59727607081186,63.5276712992073,55.31820665135828,66.07775858797513,1,5.42
1,89.986073269717,46.154077755015386,69.36115706051035,44.221109637247885,0,
1,73.00733288106989,69.86875048205741,52.997165043065415,46.28329240374778,0,
1,69.73929186305197,44.26209334264013,55.698294355962055,38.43280497445269,0,
1,75.05853467512199,41.14696566578584,76.06885107368706,48.67326565355563,0,
1,75.64326146607043,65.94077358420084,75.2251462027418,48.9089132169524,0,
2,97.20026879332664,61.72892700881421,81.45565717402152,82.02403097604008,1,8.32
2,76.1611980131384,67.63054959449073,92.53002741507784,78.742030770184,1,7.42
1,88.22300690062754,77.27754694297661,59.824348347810556,56.15717170071637,1,
1,60.27808522124763,92.91566549827864,64.7912048748268,54.929707740908945,1,
1,89.32452089661123,96.3441087670175,75.75835141932944,61.69862605008905,1,
2,78.82165944183902,49.4471774313908,77.16466801855375,70.15402311534912,1,8.64
2,75.99434780548862,83.33399537123165,98.84307343982819,86.5959904812134,1,5.55
1,94.22785872425143,81.6170834484277,52.787042679372085,62.42425549392116,1,
2,67.7621552098242,77.33185877680799,63.32334706046014,75.66354796313757,1,9.28
2,95.05942452349461,60.15781891321913,80.34298518014737,78.94017315724501,1,5.87
1,83.69401314373448,79.5706461184462,74.91665141471186,60.478344621789624,1,
1,72.91825891764984,77.02399096706807,81.50465634308317,59.329500968143265,1,
1,80.62717710785991,70.07653867754377,55.28251727244653,49.65270491746196,0,
2,67.00897169464461,86.14139432695887,92.57175189287373,86.62780925249604,1,9.71
2,94.24381328945535,41.85208795254766,96.61759489506218,81.53188238465077,1,6.23
1,89.26358087021327,40.318808540100754,97.9435936595205,46.81376889468878,0,
2,76.33067095705704,57.07779471635914,85.80675315767849,77.33476796091793,1,8.03
2,80.09594111374142,78.72650999100978,75.38886430347823,71.05623191365892,1,6.74
2,89.70923455053277,80.16991459304168,63.76878407374723,94.13416670082944,1,9.68
1,65.2497951072955,70.00676512459762,89.89023406705363,55.49764040973756,1,
1,70.94506665126664,66.35263607498304,93.47668359074899,48.37680005078648,0,
1,73.01598792637071,89.76367989153081,52.07894799232969,55.55476398758868,1,
2,81.24578530258655,59.66361740092426,50.49398033210283,71.4798605054728,1,9.69
2,66.22704502167902,99.99548960999059,68.85585320858401,74.81130869232562,1,8.61
1,67.42102062812485,73.41270659032575,68.41250536975666,52.8153558063817,0,
2,62.52134609999046,87.19678367307411,62.63097303008873,78.36406407920856,1,8.66
2,79.64271798614314,94.02256134085596,52.96242261998638,78.69443132158885,1,9.38
1,80.06065178748798,76.03906399290136,79.08683237105933,60.93073430546806,1,
1,95.61055135563666,62.51979447517611,78.19464605277011,57.58101463623278,1,
1,87.8515510351256,56.579146507951215,68.98687024108244,51.714077309413945,0,
1,76.37336025260171,53.34167828489022,79.8904006700757,60.272974710664926,1,
2,88.20755915669419,97.51324047697167,58.69229989115764,91.81517978621473,1,9.71
1,69.98672035436743,80.44119514352755,59.09088264186694,56.20651799478633,1,
2,63.90316678305078,76.3653604333922,62.133567516590226,71.33860044398284,1,8.87
2,68.17059033332022,79.99884794195665,87.55352394240052,75.37718226483373,1,7.36
2,96.9270411382532,60.379110701017325,95.8206459050214,74.64906462926297,1,6.56
2,84.4859928645356,75.72240199293361,68.62133755879842,75.30475000530913,1,6.13
2,98.16614908476711,88.86541402474913,85.01967898176488,84.55851101392842,1,6.97
1,79.19502481215636,44.53501683124402,77.90855919452204,38.9445758053425,0,
2,79.73777117130955,61.27406926696905,59.3347148730706,62.67481230994417,1,6.1
2,88.19296661562865,99.29482934141473,53.15526124293392,85.05872764301654,1,7.82
1,73.51980627406144,61.711185592308325,86.71828382461092,51.79819251470999,0,
2,61.73586776624207,80.7731117371111,51.63671703021093,65.73138061259122,1,6.25
1,81.05610643744453,69.03936209078483,63.93471579642629,47.292938290946424,0,
2,90.96246827784464,95.84223959154843,71.18382048089238,82.5372874873427,1,6.96
1,82.65618561187588,96.82544002651115,97.85674162698982,69.10399101337035,1,
2,75.89815702668108,40.218802167080575,80.90254041676862,57.938802153435454,1,6.57
2,63.677517436833504,44.93209536891602,57.61300650559383,57.76862331179135,1,6.47
2,96.14983082435766,86.05040172372185,99.08898016389946,81.53639424508792,1,8.57
2,85.0159051952165,50.564022162259455,82.22390129899418,73.61421118205979,1,6.37
1,89.93038761534633,58.80087505510859,92.93490606222869,58.88041837059516,1,
2,61.558894558736924,55.89585317334436,96.09332177575129,60.253407558994695,1,5.74
1,90.77219574565359,85.42288688191752,91.61955208509539,57.185583081808424,1,
1,69.44201853385856,59.38164074524563,56.97251181025801,42.88083230754506,0,
2,75.12619274242967,76.10586652662816,94.81822810405484,85.53210732552493,1,8.24
1,67.8988195943975,73.73132866387151,86.80177002130327,46.835553444587944,0,
1,81.86789650856281,69.55414424519785,71.95653304024253,61.66505059016376,1,
1,97.47831292124252,52.26690234785639,56.49285067089405,44.025773405163434,0,
2,77.19531032499393,41.959302075652154,78.928002759956,71.35066087648924,1,7.77
2,60.4093542563503,51.959431537034426,70.05049098864833,61.87458017621737,1,6.99
2,85.8863824450783,99.13242884044234,51.38626623809246,79.9574518226201,1,8.39
2,93.05436840700017,93.03510378605671,96.83597396636756,89.13367553218167,1,7.78
1,85.70260798140765,95.5878278773711,65.4458861421883,55.92108518720649,1,
1,92.06912332279168,44.12282066343766,69.46043093117194,52.96586372126852,0,
2,93.94350628123513,42.49619400131928,98.00942150049627,79.81903270627406,1,9.14
2,96.46950833109415,87.81848673374878,51.64313628975699,81.52512984634963,1,8.38
1,97.98082494630569,78.42856253055064,65.629901245415,57.531377437409425,1,
2,84.51419095853456,98.59524035202307,97.57740568383699,88.30458764722705,1,5.37
2,62.66488349469846,77.27812535032592,58.63136351346119,67.06456373334576,1,6.52
2,67.57390894519435,72.89991991178775,54.47578498974428,69.38180570741501,1,9.25
1,85.63305258760825,84.34401855636236,94.79078657800974,67.67397336656708,1,
2,73.98613521848951,70.15896007733693,66.46378646112288,72.70110054279955,1,5.23
2,61.60078562956024,82.1619419690339,60.234583731089515,69.61855799850261,1,9.56
1,84.72622937272476,67.07764678175529,99.40620379773176,60.567716378469214,1,
1,78.13155338992111,56.9487246386216,90.41341056081392,54.94022131250738,1,
2,88.4761496976522,43.33283400925876,73.3306811401063,73.85839436098193,1,7.22
1,89.50033437836028,96.29894371907896,55.00774987533835,70.60762527901083,1,
1,63.86705798586878,87.55568879254808,77.32381805126883,62.70162612328428,1,
1,65.41416329110743,43.077630938872936,74.94839721103965,48.65881136927759,0,
2,77.98719403540629,62.72238145392264,78.0321462572993,70.1153592746584,1,5.47
1,71.74367377057973,70.74182665274743,97.02519764397013,54.982266875782784,1,
1,70.09747777376083,63.25892832733882,75.52852043642518,51.56477988460517,0,
2,92.4266309393405,45.764558538301365,74.05659054137325,59.95496651851474,1,5.09
2,86.98695968092647,81.06596137489592,67.71103390171379,77.80729226727603,1,6.36
2,85.92672195918175,61.836333004242576,73.03711086305859,74.32112665631779,1,9.7
1,62.067268846744305,88.15514077478878,54.03077025848009,58.13073515556157,1,
1,64.75271665072287,64.10672803925945,77.42942075273442,50.033483654295274,0,
1,93.52461158592442,82.906009677022,81.01174244805603,68.93358858257778,1,
1,95.14062245205392,76.58184550915695,53.04527716175914,52.735264014200865,0,
2,97.99820037328817,45.34096748403377,56.20800932739054,68.12623774758238,1,9.31
2,70.49263400662139,69.65885488300358,77.63528830814388,75.72801201462762,1,8.61
2,87.26140000833882,93.03143581599755,73.82940894598173,86.50642898662997,1,7.76
2,60.846552559281534,63.411758034994136,78.47459192600049,64.84076417474068,1,9.05
1,80.56937753654447,98.8778254298348,57.815848535443045,67.03147799208546,1,
2,67.06454770296492,68.94852666506995,79.77753506162429,69.60242696010992,1,8.73
2,73.03916175075248,84.35737772478622,89.31469644208491,82.49956581081989,1,5.66
1,74.49575596466532,42.69467793973695,70.67582651449796,39.17738895469193,0,
2,89.32819219811907,71.58991163969448,95.08220888851547,84.64490929943041,1,6.27
2,92.33458760707266,67.07291879670377,86.47519132146918,72.93277066329975,1,7.43
2,61.60466313154062,44.045431972220904,53.17247804383018,53.54876287445492,0,6.68
1,92.55180078827794,97.36282861671599,50.32321788948553,75.10455310387202,1,
2,76.79478363481228,73.10740381476974,71.54854212526413,76.23609536176617,1,9.85
2,72.38722257405823,66.76343353986645,86.68220326312833,80.59359333194409,1,9.75
1,64.72659310486625,89.3453424200967,53.10207084782772,55.218356831666,1,
1,92.63787755874469,46.981509109869755,97.98728607309846,46.58383577317662,0,
1,70.27106270882032,48.836533813125456,51.71884291758626,35.69233059539391,0,
2,69.23761436882936,94.43737368715432,97.04783106294674,75.75374914925098,1,5.19
2,79.97618245520978,74.60738250983418,80.95757757871637,91.58035750981703,1,9.91
2,94.6493449143569,80.85867575270582,96.54365464572601,80.64594207216668,1,6.03
2,93.3139616636577,91.73831419460024,71.2729166317217,84.1256220772123,1,5.86
2,62.681123161500906,72.24303054636209,55.24521931746557,72.13315277900631,1,6.61
1,62.84754593840916,80.37799734366595,75.58537235573505,50.03213003436095,0,
2,91.69002800656074,82.77752893357157,63.089500055135375,73.6417222135607,1,7.98
2,76.6428094221312,90.33286483030726,73.30955181644693,92.77299991442251,1,9.47
2,86.78892031324602,78.00031491055536,86.32853541638968,86.76592496559552,1,9.85
1,83.06065902057014,42.5453378924135,90.59033591754431,49.47461533880061,0,
2,67.71017287548159,80.9143099876463,99.17466028998874,82.57599107633504,1,5.77
2,89.92440964639742,62.452767744343475,63.897907856549246,62.038380530820874,1,6.16
2,68.4629122595721,85.91141217886178,81.38785386307983,81.70630873228484,1,8.94
2,73.8232349339479,74.41999585294059,88.72801249572936,74.32686753002916,1,6.19
2,84.76831700119291,65.21395796808761,86.10737593713984,78.25761413804166,1,7.32
2,82.5080802148427,84.8251725636895,71.07808780584598,84.89193089599004,1,8.5
2,90.72991110585265,78.92400894672389,51.22156546538441,76.10267709838456,1,7.17
2,64.62226795345356,67.86221921092246,74.20821236960009,63.95778409492281,1,5.1
1,94.58889505020213,99.8692513409187,59.03925752811898,63.56225325348999,1,
2,64.28943207078095,72.91830350173463,80.6779652405757,65.85653394901244,1,6.26
1,81.30469065820093,97.96285030772063,66.44113089243046,62.13490931089856,1,
1,71.66650314837213,81.31789775847253,65.24515621925318,53.01000926675744,0,
1,86.39936184136715,96.29828910690895,81.61981282327542,65.66904524242355,1,
2,75.0797294146654,97.98608860505918,71.6002294404577,79.4110335077105,1,7.06
2,78.72243451181858,61.78770657076432,94.45180220666008,82.2707361139321,1,8.02
2,82.6215565847864,42.67960173263342,87.7671007717067,69.01498625403262,1,9.43
1,62.883373439946936,46.195900532502904,98.87190921020061,42.70804472856866,0,
2,83.20705479186135,94.13847840652593,75.55802980206585,79.21741952703725,1,7.2
1,63.75602863157673,71.6606479733017,60.87939699658222,43.549676281011955,0,
2,96.8354463132078,78.6244275026348,68.70525674781533,87.02994607845936,1,9.55
2,99.8342571671265,95.41256541617356,95.66221128918168,91.85872294935024,1,5.96
1,64.87544373347791,47.78073869345412,55.215654367594105,46.0683171096243,0,
2,61.72854798199993,94.29861290690087,90.1433186198773,82.25605727509445,1,6.09
1,61.58475301393429,72.13939596085471,89.00240435200217,58.18110992423997,1,
2,98.96970102086945,86.38832037311664,97.85532764280163,86.62170359956258,1,6.53
1,74.57079444192301,56.57017346925397,59.140669426961296,51.16737083870369,0,
2,86.97764285467474,43.79006385418187,55.909840525749274,77.38930286692398,1,9.47
1,91.2304634427376,82.37476975331573,72.64416802077558,66.45614255922874,1,
2,80.3157683812511,86.31352877951527,66.51435062460551,82.60995076150972,1,9.27
1,75.3255411299799,81.67572563519713,87.44815754301993,58.04675026912175,1,
2,73.90686965875645,46.62008642951218,87.4386660910904,75.25356015445225,1,7.76
2,66.87881607374172,87.09348367983101,69.62224220884625,85.41275431549575,1,9.51
2,93.70876494157875,61.29507042188243,73.37701311334345,76.0829530845237,1,7.96
2,82.3219590251795,62.255405506543894,86.04776552418362,75.87789029606779,1,7.36
2,64.01324212848274,76.26168849767228,50.88157044670123,67.76185773263597,1,6.07
1,93.05829864430967,58.67304970380361,67.90698582645723,54.23732842720566,1,
2,79.42264809133717,56.60019653074492,77.78173786024848,81.29200676064933,1,9.31
2,75.80596433990547,75.7269958881578,62.62346487606398,64.66640355509863,1,7.54
1,77.1862725095574,72.99211376657232,57.495462662356985,52.015857763904265,0,
1,69.50550175969599,67.02105873432475,97.8815823136294,51.40560328484243,0,
1,90.4115929248854,64.14437555795871,99.28003669764001,63.41152318944641,1,
2,69.79235845648533,78.31150277149987,90.52049663675152,85.17354115456162,1,9.77
2,67.70304389387361,56.880315162738206,51.83640944529578,55.244281026446046,1,6.11
1,67.25741740359189,40.00069808532197,56.162372906627574,35.32596162966185,0,
1,86.3477452647578,76.75440810068915,70.70705341078332,63.83851217350488,1,
1,95.76396814716537,71.15347424681231,83.23696024554232,61.50469179545404,1,
2,80.70962628417848,74.09830627569022,61.40374697208952,79.21418437710464,1,8.51
2,78.57065681143759,47.90625331582216,56.240883452092135,68.8470160090838,1,9.81
1,92.5119826903001,66.42648101874545,70.48364346462596,50.44187063481317,0,
2,61.313417163355105,76.57364931428859,71.31598334021574,62.365919428899346,1,7.72
1,65.57088290653549,95.04915058791941,93.07228430106622,64.29159815754481,1,
1,67.7849004728306,85.07062821724256,63.30506842686543,52.89952447217492,0,
2,60.04814455636072,82.58962449519257,59.548444887962475,64.1091128722467,1,5.47
2,66.04647832752906,93.72484348402118,83.19449178387953,90.59667931779964,1,9.26
2,68.50492758477252,84.15683210339334,78.30955436987034,80.49387167106543,1,9.89
1,63.13825525369064,92.45335148111054,97.0440084779602,58.63572015182255,1,
1,80.81230803615173,64.42638934753765,83.44382655203427,52.06348093078947,0,
2,69.13673827327743,52.0710485299991,84.47058542152564,71.90289103307498,1,8.74
2,61.95366493282976,76.50946519381701,84.9637397667695,69.06998383116819,1,7.27
1,89.18032914609587,92.24130732744635,91.13287342402137,73.68137442076258,1,
1,80.65201393204781,45.22556600774629,73.84194388665622,55.18766813277734,1,
2,62.225546373148106,68.0735516879215,84.71385585398195,67.5947633177961,1,9.16
1,64.59347298956814,97.8099544532553,72.03324417121468,66.0063736020929,1,
2,68.12615748759873,84.37306892409958,80.49058289893509,73.3398334994137,1,9.36
1,79.23891559544495,79.57035889907962,83.67098644557163,61.70543115048037,1,
1,97.17503956510343,60.24073280614556,88.77526483594997,56.782044110472846,1,
1,84.96951983655968,78.15728242982371,90.12008922256621,64.3685074401201,1,
2,76.18621671618666,94.17513839398323,66.41030842857111,69.71829766558578,1,5.23
1,75.6997422562674,68.45530125861721,64.54384271157912,54.905619521979006,1,
2,82.86558893080591,96.0336062889918,97.6951230564625,88.17529562955066,1,9.96
2,60.164058017206685,90.21636149746301,81.77415077732441,79.23279026707107,1,8.06
2,68.00883743154664,79.36970838669262,72.10415085946747,71.11337892576559,1,7.85
2,78.76057722211152,41.57708634025642,96.30664193866168,66.64604688095044,1,5.52
2,89.8567693137642,85.15111963422173,91.64345208989948,88.4818137280924,1,5.11
2,65.41514384044405,82.15836784040104,95.64927032155043,83.84989044138518,1,9.69
2,96.60307061115225,63.8953845494207,85.01925665716468,76.71283020932363,1,7.74
1,86.54684661450592,62.831062592193675,73.75501703458602,54.98268757017164,1,
1,68.49356442713105,48.354722267055706,59.67176714782413,41.5728376872158,0,
1,76.34936684392386,65.16687963743881,61.8741652584692,52.27979206154173,0,
1,78.03357485616529,68.6140063880782,62.34805834959462,61.32144937056627,1,
2,86.26627826491381,94.56862650207344,88.59091060513204,83.52652562640591,1,6.11
1,61.808746804247576,77.59555066559261,77.52658402981127,51.24050692189174,0,
2,62.57499534060158,79.68412198712699,60.94173387938463,73.89387830867446,1,9.16
1,63.65146707144534,67.2400972717669,77.73659016411771,53.78945883705412,0,
2,62.430770735849634,80.05289634006024,70.59613139470814,72.72767863926458,1,7.46
2,98.52458637539519,96.12293564396717,95.87034630463742,92.70593852111679,1,5.64
1,86.54007076432222,91.50050060794726,77.06872104537192,58.22014744475284,1,
2,66.79107759032489,80.35403170567739,53.191549601305674,71.15766627428665,1,8.94
1,62.25213102727349,69.33386990754708,70.79092840092055,47.27147708345425,0,
2,68.03404864204465,84.74507979905661,80.91701586399707,79.99914759874561,1,9.46
2,71.02743587610802,87.60068967165856,72.68708795471508,71.4739087398799,1,6.88
2,97.06002476176886,65.68286751652448,62.476092879307615,76.44414215117678,1,7.85
1,71.59005811655072,48.442691682925506,78.19597833778118,50.00980210032087,0,
2,85.45392501068227,80.19345207150441,80.05647049651344,80.64442062947141,1,8.35
2,67.46795939508691,64.17998554321613,60.22409751252898,59.8210366580605,1,5.97
1,90.44486148172632,53.226760254725136,99.78225883371746,56.199349516297666,1,
1,78.39201695077281,77.36137245698785,97.28575542205122,56.77721177932434,1,
2,61.85413077737118,92.3539911014778,84.0577036165223,76.35996386962222,1,8.23
2,88.26777521370059,88.61818824000825,95.08345728161467,86.79205541404308,1,6.75
1,82.07627355097942,88.49411260055334,57.68918527566081,68.23932378759199,1,
1,86.93729733299669,95.74837120092776,92.1906431829153,69.73733644848943,1,
2,73.58858175344338,70.46102947810506,60.88813092745089,77.47466329886575,1,8.25
2,79.52964517733722,57.92103902884806,67.98817308483632,74.74291167587631,1,8.9
2,88.58749797739816,83.21945663958408,79.44862944381711,83.88721429434253,1,7.05
2,99.50383098053123,55.809002628574184,51.68650537288595,61.71936578500771,1,5.89
1,63.71962559292528,41.54617592586107,85.87806913242679,51.033562206421436,0,
