student_id,year,semester,prev_sem_grade,high_school_marks,entrance_exam_score,parent_edu,study_hours,internet_access,sleep_hours,extra_curricular,attendance,assignment_score,quiz_score,mid_sem_marks,lab_performance,backlogs,pass_fail,final_grade
2503,2,3,8.86,92.1912164380962,93.63471904131222,1,8,1,7,0,87.93076106069161,9,84.47816006691302,27.0,97.04934663531988,0,1,8.4
2504,4,7,3.47,70.33250340578437,81.65391272938822,1,2,1,4,1,82.09158034996639,8,47.002257739886566,11.0,58.65474227620567,9,0,4.27
2505,1,2,6.88,50.36527876071802,91.15793396629239,1,3,1,5,0,81.830138663626,8,88.92485824740099,4.0,98.29422277131498,13,1,6.92
2506,1,1,,48.401541368193136,64.04874665894498,0,6,1,6,0,83.32605030632767,10,62.90900728436499,3.0,68.6639167036468,15,0,2.56
2507,3,6,8.02,81.50515202616411,90.90422157634801,1,7,0,6,1,96.40086867392921,7,90.05628663250634,26.5,99.06494136524563,0,1,8.07
2508,2,4,9.18,80.18474844553835,96.47329810571743,1,7,0,5,1,96.04805631538488,8,57.60741857683267,9.0,51.01589422728834,9,1,6.18
2509,3,5,7.5,84.36017175376006,72.46617498724908,1,8,0,10,1,68.34987469484922,0,41.85436154922874,3.5,40.683910313775954,7,0,2.73
2510,3,6,5.24,95.95702103022003,68.70621028245259,0,8,1,10,1,94.4178912789749,0,66.54350932638123,15.0,51.7678777575193,8,0,3.78
2511,1,1,,73.67233918593216,75.76591166020575,1,3,1,6,0,81.9082850922978,1,85.01565112905823,6.5,45.90210208521208,0,1,5.92
2512,3,5,4.95,64.59878355319401,90.30896143394945,0,5,1,6,1,96.97878117240478,9,85.49985640331694,14.0,84.03736134419472,1,1,6.82
2513,2,3,8.25,51.110556330703545,73.29053142229648,1,7,1,10,1,96.64626299888502,10,95.32274649464864,4.0,55.87273931064808,10,1,7.44
2514,2,4,3.79,83.33399537123165,94.23857031259463,1,5,1,9,0,75.57733164274646,10,90.42420957487184,18.0,78.36845136737618,14,1,6.73
2515,2,3,6.29,93.03510378605671,70.52441736580852,1,5,1,10,0,86.07506963009638,5,98.94000143958863,2.5,80.11942241011673,7,1,6.11
2516,4,7,7.9,92.86322902326683,87.88475472258602,1,8,1,10,0,97.42822375164018,7,91.43257035058875,29.5,93.7649068082654,2,1,8.57
2517,1,1,,89.363555257604,98.12531585146098,1,5,1,7,1,87.69417746023154,7,81.01872626908056,29.5,96.65216242525507,0,1,8.97
2518,2,4,5.49,95.84223959154843,93.72484348402118,1,3,1,10,0,61.753014901646424,8,91.80373966624616,26.5,48.937951263544406,9,1,5.95
2519,2,3,8.28,82.76741723627276,97.00168042661272,1,7,0,9,1,87.19615692329039,7,99.040694862616,26.0,81.00928062892173,0,1,8.11
2520,3,6,6.28,96.90182386128882,61.67498167441628,1,2,1,10,1,74.61616650428796,7,67.85037945682612,5.5,41.78230786225016,5,0,4.69
2521,2,4,8.37,90.37292578843338,95.58190511625992,1,6,1,10,1,96.13491201706637,9,82.27872813732648,26.5,82.0758000766133,0,1,8.33
2522,1,1,,91.24156275131297,99.86967043412498,1,4,0,6,0,86.1924695987926,10,80.49247624889864,30.0,87.58371071876277,1,1,9.34
2523,1,2,6.21,67.3428019094097,82.83656267244265,1,6,1,10,1,95.75934787256118,6,76.81061054265598,4.0,98.04255632086426,14,1,6.26
2524,1,2,8.33,95.85182280393089,89.88200831516879,1,6,1,9,1,90.97283075893617,9,93.35247324555057,27.5,87.06450195575077,2,1,8.68
2525,3,5,6.14,91.41902834268254,72.76927547243179,1,2,1,6,0,83.4461673265786,9,40.97291677444461,5.5,67.17537574619934,14,0,4.85
2526,1,1,,88.23301593603263,82.15647347703894,1,5,1,6,1,96.14015095875737,9,98.98521883407878,27.0,96.2879344018767,2,1,7.51
2527,1,1,,63.60481458102545,84.03618728399705,1,2,1,10,0,65.3830092251433,3,72.53421850785159,20.0,95.11588116517258,9,1,5.52
2528,4,8,5.01,95.27718470080643,55.10076423161862,1,5,0,10,0,60.71766484941017,8,76.73643294299424,3.5,98.2864901897322,5,1,5.37
2529,1,1,,61.31413103983016,49.23765964626557,1,6,1,8,0,62.26458701954139,2,73.84903677417711,20.0,89.58707348010248,2,0,2.66
2530,4,8,6.01,81.44337365373812,97.61130580059552,0,2,1,9,0,61.226541369666684,7,59.016135687988054,6.0,70.15096348287797,5,0,4.86
2531,2,4,7.43,92.8190443969635,92.34153060012453,1,4,1,8,0,93.99789759855382,10,98.01163390091463,30.0,84.58952895671831,0,1,8.76
2532,3,6,4.83,73.20939583002604,45.30734444113219,1,7,1,9,1,69.7988434814794,5,40.22858814961877,4.0,75.90201736909677,15,0,3.27
2533,1,2,5.5,83.77022958576302,76.12297261296105,1,4,1,6,0,94.29688434090838,1,84.8316066183339,9.5,51.80770280542447,5,0,4.76
2534,1,2,5.82,79.68860613137721,93.92866558164529,0,5,1,6,0,95.31500068880305,5,61.64985729830935,19.5,43.3434839349527,5,1,5.04
2535,3,5,6.05,87.03764722366108,86.85491512927156,0,8,1,7,0,74.24347892481558,3,51.413428054477365,4.5,95.16123610855985,4,0,4.39
2536,3,5,7.37,95.63102613276087,99.39609708777998,1,4,1,8,0,67.79301425188959,6,66.16637158321589,20.0,69.087418354963,10,1,5.89
2537,3,6,5.25,74.87696391766357,46.532896961869945,1,8,1,8,0,79.95247899060907,10,51.882095023081035,13.0,70.4944134332282,0,1,5.18
2538,1,2,6.3,67.54779446652618,87.25606878769867,1,6,1,9,1,92.63233480336748,0,92.12984438565468,26.0,76.55314156383345,14,1,6.21
2539,3,5,6.18,41.66351948571095,43.41324630136894,1,6,1,10,0,87.39567895078622,2,87.73636294656492,1.5,67.08451344634041,4,0,4.83
2540,3,5,7.51,81.34315564765643,94.62071516656621,1,7,1,9,0,80.51484512772282,8,97.13993652874312,29.5,88.88860929802439,2,1,7.93
2541,2,4,6.11,70.06999771379033,62.133876611235614,0,4,1,8,0,60.28602211194289,7,90.15225408191756,24.0,94.90871905386577,0,1,6.79
2542,3,6,8.8,82.11234090523472,94.64480500411779,1,7,1,8,1,82.27607056262131,7,96.49627444377458,26.0,96.33092257920123,1,1,8.08
2543,3,5,6.28,59.261188633053976,55.91944420388003,1,4,0,6,0,73.47095224362513,9,74.88541853837883,4.5,52.75553190704535,11,1,5.74
2544,2,3,6.34,79.13915209321306,73.54065355581051,0,7,1,9,1,81.47528840610315,2,94.1179867415057,24.5,57.506657753233576,12,1,5.86
2545,1,2,4.94,61.7446385087981,78.48924824833529,0,7,0,6,1,92.70339773543344,2,43.54897907926256,23.5,79.63735840776121,15,0,4.45
2546,2,3,8.95,56.27329122304709,87.68981569625961,1,7,1,8,1,65.71171048047589,7,57.15248321745234,29.5,74.26551514122792,0,1,6.39
2547,1,1,,53.759137018459235,49.53026172292094,1,3,0,5,0,66.09916066815852,0,52.753856654799996,11.0,85.96956122625902,14,0,2.15
2548,2,4,7.48,95.6487881899775,94.15784061395867,1,7,1,6,0,97.2726079132714,10,82.42160833327219,26.5,94.55265242770972,2,1,8.44
2549,2,4,3.5,50.95833854210791,46.97474516139628,1,8,1,5,0,96.96099697443529,9,40.38104337971342,20.0,82.51283274677263,3,1,5.1
2550,1,2,7.29,90.30394530920152,86.59590893180129,0,6,0,7,1,82.05157608622609,4,64.15866744340664,4.0,92.81307465283098,13,1,5.64
2551,1,1,,59.63544242197985,79.491844492802,0,4,1,5,0,91.39570412410589,6,83.44005550620311,0.5,85.99318565291895,12,0,4.76
2552,1,2,5.83,47.449611192868645,70.42285954286069,0,3,0,10,0,73.70684471684937,3,78.69317016755306,9.0,54.57084331239021,1,0,4.53
2553,3,5,5.55,41.12381752362519,63.496112855293326,1,6,1,9,1,97.85067524229844,9,79.06278194589913,3.5,92.37023194121272,2,1,6.78
2554,4,8,5.18,44.490569288284306,68.50883080941296,0,4,1,5,0,96.19521807955232,2,93.28726976045193,12.5,60.13193230806408,3,1,5.29
2555,1,2,8.81,65.30089881117365,66.66310159828336,1,3,1,10,1,93.98419782245861,9,97.44117699094596,25.0,94.65366906808435,8,1,8.71
2556,4,7,6.53,42.71987812287964,61.69698047690994,1,6,1,9,0,60.5192635666116,5,80.83548637960112,17.5,89.4561978830672,9,1,5.69
2557,2,3,6.82,85.38903094599499,62.134862401217205,1,6,1,7,0,80.93192337381427,4,45.09543871997408,5.0,44.44512337336462,1,0,3.97
2558,1,2,6.24,82.91031715657485,62.168723418023994,1,3,0,5,1,61.06647208969313,1,80.60219536664648,1.0,86.2768368759585,2,0,4.3
2559,1,2,6.41,65.39436648941118,73.83352676975596,0,6,1,4,1,87.09782215375084,5,73.28649864771103,29.5,70.00684682752411,11,1,6.35
2560,2,3,8.1,97.04091620842495,46.53162679879931,1,4,1,8,1,67.3377452117383,10,43.863985350290136,30.0,98.62676549514777,12,1,6.85
2561,3,6,5.62,41.97482611967042,76.47743102860271,1,8,1,10,1,85.5791984385351,2,55.4269954076689,14.5,67.50513616054113,11,0,4.05
2562,3,5,6.83,98.98194177856853,99.7944626510943,1,6,1,9,0,81.95917188429176,7,84.75400288647549,25.5,81.34015495445605,2,1,6.88
2563,1,1,,69.04985484352011,68.08489726510591,0,6,1,5,1,90.26464598445627,2,86.3683581174533,8.0,57.58819378436726,2,0,4.51
2564,1,2,7.3,78.69782624471176,73.33808543229819,1,2,1,6,0,89.05791959049482,8,60.71241885110352,25.0,65.81256543910379,8,1,6.27
2565,2,3,8.4,92.68176115228236,97.47998851075789,1,5,1,8,0,80.09219766982196,8,90.01328834657802,29.0,91.83835355980804,0,1,8.16
2566,1,1,,84.77837016925656,69.81264350120773,0,2,1,7,0,91.68212678352715,7,87.1435276513588,14.5,49.12634703820285,14,1,6.37
2567,1,1,,67.71186754001018,78.37610491078696,1,4,0,6,0,66.55149297088927,8,96.19084853377302,7.5,70.90495763611193,10,1,5.78
2568,1,2,6.16,67.34237706521785,67.4667610759384,1,6,1,4,1,64.37160549200428,7,72.2928437633133,3.5,69.00836812538029,8,1,5.22
2569,3,5,6.71,40.97835410719029,50.443848244438506,1,5,1,10,1,80.00988824530741,10,73.31781177117887,20.0,90.19975347027669,5,1,6.98
2570,4,8,5.44,69.31081839974519,89.35920754302215,1,8,1,5,0,83.60364874693275,1,45.75197510835971,12.5,58.14417464891844,9,0,3.07
2571,2,4,6.03,56.72362040362745,71.35860598786894,0,5,1,4,0,64.12423237289148,2,69.65907614896264,2.0,66.97104663843353,7,0,3.73
2572,4,8,5.8,60.69772508555393,46.288239372375344,1,7,1,4,0,72.18994293885169,7,81.18800211176939,2.0,63.31675981897758,0,1,5.32
2573,1,1,,97.49790898427804,91.2804322150181,0,2,1,8,1,76.31179609061776,4,51.34311574172039,22.5,77.93388224554727,12,1,8.99
2574,2,3,5.11,44.70954546801438,83.18723574809708,1,2,1,5,0,97.7446407280139,9,46.675695359145365,11.5,90.1713390803063,7,1,5.74
2575,1,2,7.78,60.85479426145001,99.69098842370755,0,2,0,7,0,70.05289031275103,3,91.80017510675657,6.5,80.53744794629094,0,1,5.76
2576,2,4,3.88,58.14391118973866,54.324306721755995,1,4,1,6,0,70.41952182332919,5,46.89259354226443,30.0,67.90293974296188,13,0,4.41
2577,4,7,9.54,74.07343289832431,90.10756980059224,1,7,1,10,1,86.37580908647516,5,94.78457585103467,2.0,78.26978170310592,8,1,7.17
2578,2,4,7.32,51.55113230918788,82.56416618315987,1,8,1,8,1,89.08609971117617,6,56.419376063661446,17.5,59.334637738739076,2,1,5.85
2579,1,2,6.58,81.22813166282243,98.37869486220995,1,6,1,6,0,80.21644316002329,7,86.59927337936396,29.0,82.88199683527132,0,1,6.92
2580,2,3,5.66,44.864494968837924,94.85388258064975,1,7,0,6,0,65.36123410863294,0,71.53477648649269,8.0,59.18307546685841,8,0,3.77
2581,1,2,5.75,69.44843496716217,66.88546676775519,1,8,1,5,0,74.3076414419963,7,51.28622259043584,2.5,66.62137395600719,7,0,4.51
2582,3,5,6.59,98.39842477002259,99.42305066189314,1,6,1,4,0,85.2804403108311,0,81.31320695181782,3.0,66.35589598015972,6,0,4.81
2583,2,3,4.52,79.01068755766072,47.62715751142291,1,4,1,4,0,65.3647605670111,3,71.4335380246213,22.5,84.25607454864182,11,0,4.69
2584,2,4,6.05,70.37020513931215,71.74978605733975,1,6,1,5,0,74.27796461762244,2,96.76677491673756,7.0,96.18072165474365,0,1,5.43
2585,2,3,7.9,90.28892856270619,91.3898367704002,1,8,1,9,0,81.6040522733304,9,98.22434200285801,27.5,87.77918805180532,2,1,8.27
2586,2,3,4.89,41.12348282766344,82.67363688823013,0,2,1,8,0,82.84455333591603,5,86.1827905813114,15.5,45.186911126386406,1,0,4.91
2587,1,1,,82.74365811717928,46.92818651067328,1,5,1,5,1,77.05461320300657,7,51.08876755589935,29.5,42.00479108912594,1,0,4.1
2588,2,4,4.68,74.21436654674804,74.10167094614647,0,8,1,6,0,91.52324912990713,4,52.827505783876454,20.5,40.23716622989583,8,0,4.41
2589,1,2,7.38,80.947025211424,45.12386152810487,1,2,1,6,0,82.95553763526966,5,56.10842254152027,19.5,96.28600910477897,13,1,6.16
2590,3,6,3.46,77.59019843596579,56.84511704478047,0,4,0,4,1,86.36430272554,5,90.04866131639918,13.0,99.73800108050614,8,1,6.04
2591,3,5,6.72,70.42017942977031,86.3994131622446,1,3,1,10,0,86.84633243858988,0,78.87673262918517,19.5,43.083044653380426,11,0,4.39
2592,3,5,8.64,94.11291872726026,82.37806035355987,0,6,1,10,1,91.79217183612637,9,83.51160436268641,27.0,87.1641740785328,0,1,8.29
2593,2,4,5.67,75.47108722696439,98.14699185644432,1,8,0,7,1,60.6436817023906,6,67.49548156957584,30.0,80.16070823772017,10,1,5.67
2594,2,4,6.08,49.406166240100134,91.1744252635249,0,5,1,7,1,93.28237124897457,0,98.49401838957192,29.5,50.73672394850057,6,1,5.6
2595,1,1,,82.15288483322661,86.44019877458558,0,4,1,9,0,96.66798328413157,6,83.93504689003578,30.0,75.66623129231365,4,1,7.17
2596,3,6,7.75,56.91749962855873,57.27333576279055,1,5,1,6,1,81.36961049359556,7,96.05714468490082,7.5,88.81704159037278,5,1,7.01
2597,1,2,4.94,94.3611673465893,61.58992192555352,1,3,1,7,1,64.48633183629212,3,88.53026436108274,25.5,91.48518578268681,11,1,5.64
2598,2,4,5.1,43.78092344156863,76.035802214767,0,3,0,10,1,86.1880617993755,7,83.50356907171962,5.0,82.38524062971486,0,1,6.03
2599,1,2,5.26,47.48906014251056,87.79577448447449,1,7,1,6,1,74.54921137838247,5,89.79518823550349,19.0,44.90585063693378,5,1,5.19
2600,1,2,8.93,92.83492885002114,97.49453010442417,1,8,1,10,1,81.46560149221115,10,93.8513981606954,29.0,86.96791569152967,2,1,8.75
2601,2,3,7.94,87.09023498695811,46.72681890029177,1,8,1,9,1,94.1682833471317,5,74.04200373150702,30.0,98.04056660626598,15,1,7.31
2602,1,2,3.91,62.864240586065335,86.47361499487523,1,4,1,4,1,88.46853417334128,10,84.15316856855812,0.5,51.5653037945043,13,1,5.73
2603,3,6,7.51,65.04048839597954,98.3419290867987,0,6,1,10,1,92.19300306813923,10,53.76787891102229,13.5,67.23556441428525,0,1,6.53
2604,1,1,,84.14442699360696,40.929995001419265,1,2,1,6,0,91.84506813363896,8,69.42094570578311,3.0,60.05061607934924,11,0,3.88
2605,1,1,,92.79914149365018,46.048287092113455,1,8,1,8,1,74.3071333294123,5,97.0834183347264,18.5,52.332297081577586,3,1,5.2
2606,2,3,7.23,48.431423450805156,84.06954403666305,1,2,0,9,1,79.28852041487325,10,88.51674555217375,25.0,59.41216525312454,1,1,7.63
2607,1,1,,91.89811356582882,72.18097767397336,1,2,0,6,1,69.34617806628772,4,95.57801911657715,24.5,51.371120430033194,1,1,6.95
2608,1,2,8.33,57.34298397674675,61.07893271519053,0,7,0,5,1,90.19586143264308,9,98.04690591489211,0.0,92.63520124669878,0,1,7.95
2609,3,6,6.58,60.573359775763365,59.60068622857074,1,2,1,6,0,80.95846942059543,9,75.22992813149992,8.5,50.466597024921086,6,1,5.85
2610,1,2,7.96,84.858193436433,92.17734189258466,1,4,1,10,1,93.00011130644998,8,83.92351623768678,27.0,92.47088336789332,0,1,7.88
2611,3,6,7.72,94.02431911390403,58.42494478500047,1,4,1,7,0,74.26489196765257,7,84.46300982868756,24.0,96.53893676866566,10,1,7.44
2612,1,1,,83.73388594922824,96.77155332742849,1,8,1,8,1,93.58365061600027,7,80.14662689591928,28.5,99.05291415255746,1,1,8.44
2613,1,1,,84.5069998533822,95.85022189359464,1,6,1,4,1,86.8481879110935,9,45.34848962197359,9.5,76.02548008260358,6,1,8.13
2614,3,6,7.05,49.931184136294576,48.655078846995494,1,5,1,8,0,90.8063444724912,9,57.16686531585292,17.0,56.25375539613818,1,1,6.34
2615,1,2,9.8,90.82858788609994,92.2886730967019,1,4,1,9,0,83.10874984373525,9,80.30374741549838,29.5,84.95795622635393,2,1,8.28
2616,1,2,8.77,89.6034688371918,91.97933272647751,1,5,0,10,1,92.47336752179712,10,93.66706417069256,25.5,94.949413588637,0,1,9.18
2617,1,2,8.12,83.60759537750143,89.59227508328166,1,7,1,8,1,97.58952708616607,10,96.33168770694837,25.0,99.61414649574166,1,1,8.93
2618,1,1,,79.48555365638006,65.96238695492222,1,5,1,5,0,63.766448887189206,6,85.22611603495113,19.5,44.65569873707098,3,1,5.73
2619,3,6,7.06,93.58894671633196,89.02382561107679,1,6,1,7,0,99.21493341607353,7,82.88961272457155,29.0,95.78937162730865,0,1,7.63
2620,1,1,,60.01597485053664,58.21630282522554,0,5,0,10,0,68.31132494492141,0,88.23432964626133,9.0,47.3791227739078,0,0,3.18
2621,3,5,7.54,88.21804117977176,80.46179245364402,1,5,0,6,1,98.73092701027991,10,96.56980101863608,26.0,85.96370694194258,2,1,8.5
2622,3,5,3.85,80.11150830676682,90.70633845881571,1,6,1,9,1,94.72079649397736,3,45.79169217144356,7.5,73.9974191188355,4,0,3.51
2623,2,3,5.68,61.27762566658711,42.761988168503116,1,5,1,9,0,90.80752544778166,2,69.54322259852812,7.5,57.83348183938783,6,0,4.3
2624,4,8,7.39,99.20653584313345,55.82189532706401,1,4,1,10,1,68.37736761715958,3,81.28750949207765,23.5,79.01567049680375,6,1,5.94
2625,1,2,8.0,82.53242243381546,87.39505015946055,1,4,1,6,1,84.3287600286152,10,88.13370502759818,29.0,88.34391749242978,1,1,8.51
2626,4,8,7.53,84.31342243801339,57.634995813433946,1,3,1,7,1,70.37219429963672,1,93.3559619748171,15.5,53.14682398406924,4,1,5.29
2627,1,2,6.51,74.48219223516926,64.93359966622853,0,2,1,5,1,92.41825729276144,2,71.74849438309532,27.0,71.85584487126505,12,1,5.81
2628,2,3,5.4,47.06583953659711,59.81722074952661,1,7,1,6,0,67.50757141233912,2,47.327181652597424,21.5,41.44058410950168,11,0,3.16
2629,2,3,6.13,83.492230342844,76.72023383988673,0,5,1,10,1,83.23363106568138,9,71.8260507873268,13.5,84.46470099474155,4,1,6.55
2630,1,1,,47.18670279301366,49.79934458285851,1,6,1,8,0,91.10116174876848,0,74.64636195286889,4.0,71.33733196633219,3,0,1.53
2631,2,4,6.71,78.44400155844673,88.80492485925214,1,4,1,10,0,78.42520298306677,6,97.21779560768556,8.5,96.80201907969689,8,1,6.82
2632,3,5,6.21,60.968469757490155,75.71864511060701,1,8,1,8,0,93.62984271042095,3,65.31929686462128,11.0,46.16736815319943,14,0,4.4
2633,1,1,,50.23861532512632,58.68258021431943,0,3,1,5,1,82.48411993235078,7,93.58195846590961,14.5,83.9375342937066,7,0,2.33
2634,1,1,,41.21621234038316,86.09655686797134,0,6,1,10,0,83.80501560256334,8,59.19821263480537,30.0,58.05702363723256,14,0,3.94
2635,3,5,8.12,88.02019639545934,96.32251147307908,1,5,1,7,0,93.53566618508911,8,89.04607398921927,28.5,87.46297366689328,0,1,8.23
2636,2,4,7.38,94.16745992045452,96.57488531456954,1,6,1,10,1,96.91958079271717,8,93.50541351572545,30.0,86.96973444574819,2,1,8.4
2637,4,7,7.65,85.71317339165765,83.7021746085569,1,6,0,9,1,80.09267989836712,8,97.71011059380298,26.5,87.16043835717655,2,1,7.95
2638,3,5,9.39,98.31434095910024,83.03966722245218,1,5,1,8,0,75.70221115698655,7,86.44702415207897,30.0,65.85009718462638,12,1,7.42
2639,4,8,7.84,90.04253607560022,40.78800242259602,1,3,0,4,0,98.51966066866402,1,49.327654216013975,12.5,41.260291055131866,10,0,4.36
2640,3,6,3.79,61.267697217753195,84.5690014346399,1,7,1,10,1,63.9468705997323,5,51.62185398668108,5.0,90.80544139977215,4,0,3.85
2641,1,2,6.11,81.55965665979967,91.34679859137871,1,7,1,8,0,84.66897029389185,10,81.36433811221208,26.5,97.63591885343912,1,1,7.67
2642,1,1,,65.74436604730019,41.056990428466435,1,3,1,10,1,82.83724314561896,4,77.28873452544696,21.5,42.37339209576843,10,0,2.51
2643,3,5,6.11,54.158534627167086,57.08751934400286,0,3,1,5,0,94.31518976825016,9,66.41993100098534,8.5,86.56019161545095,9,1,6.37
2644,2,3,7.34,46.711596780779345,77.89221458455962,1,2,1,9,0,63.88813330779834,8,92.55017653472825,16.5,44.336356582339846,1,1,6.32
2645,1,1,,54.54387257511334,56.657169977163306,1,5,1,10,1,60.16121624549196,1,99.36451943839937,17.5,88.4688158970763,3,0,2.36
2646,1,2,5.22,93.89431589200885,68.02738556158837,1,3,1,5,1,87.48087395968699,0,92.71344514126343,1.5,76.77926330933667,5,0,4.82
2647,4,7,7.53,63.52768881815634,83.43226229888303,1,3,1,7,1,83.89208192706168,1,42.79739005237389,10.0,58.38116570026328,7,0,3.63
2648,2,3,6.09,94.57682781297473,41.50218017424663,1,4,1,4,0,70.84242015513186,9,96.66152549330394,12.5,76.83295593841008,10,1,6.81
2649,2,4,5.76,66.89433079332379,76.64688136467683,1,8,0,10,0,98.30459670443018,4,46.17933589298596,6.5,70.39876623853743,4,0,4.3
2650,2,4,7.13,59.113785887559374,86.3444633273945,1,2,1,8,0,82.3659960144967,7,66.83229838803337,12.5,78.14528948870215,8,1,5.8
2651,1,2,5.2,98.28862421621643,96.605641975017,1,7,0,4,1,86.53653291696638,7,57.83980670619091,6.0,68.52230667991522,3,0,4.83
2652,1,1,,55.95895236279651,53.58029670624916,1,7,1,4,1,75.15128782361268,1,49.38669896971463,12.5,86.37247549945548,15,0,2.39
2653,1,1,,97.44943186127327,67.51770924588796,1,4,1,7,0,96.86352817980685,4,50.27424575013252,20.0,42.71617224350781,5,1,6.81
2654,1,1,,84.16595446169383,94.13993927260836,1,7,0,9,1,85.52153269216895,10,86.91667917892929,30.0,86.88564617388893,1,1,8.48
2655,3,5,5.57,57.065219434227494,56.03481850426314,1,7,1,9,1,89.95150112365037,1,41.5236448228109,28.0,73.55720488520053,9,0,4.31
2656,2,3,7.01,92.75494258466708,49.748749202614206,1,5,1,8,1,64.6666425140608,6,43.87938605502847,11.0,75.29458186408564,15,0,4.79
2657,3,6,5.95,43.86357678797418,56.151186410301236,1,3,1,9,0,81.5114613649992,9,82.8567937376778,10.5,50.17269921903819,13,1,6.02
2658,3,6,8.86,76.41672477029223,47.38527120419623,1,6,1,8,1,83.11158256609612,7,77.57396043416081,4.5,44.47177626986435,2,1,6.12
2659,1,1,,68.29568033660763,77.64022662551919,1,8,1,6,1,67.53414257524041,4,45.96146555587474,2.0,41.25871722741577,10,1,5.22
2660,2,3,7.04,90.92421955559044,53.79217547213526,1,8,1,4,0,72.95106971960584,10,65.94066599613406,1.5,64.78081748417605,7,1,5.72
2661,2,3,6.94,89.04077940296736,54.09437566787432,0,4,0,8,0,67.14788787722165,0,76.46255985419619,24.5,59.82323060148011,13,0,4.8
2662,3,5,5.93,80.60599247437844,65.8404142889473,1,8,1,7,1,93.80104344082797,6,45.85860946454674,17.5,74.06847960144216,3,1,5.14
2663,1,1,,46.88087454272021,82.85580776931093,0,5,1,6,1,86.2875623996055,2,98.31980535660173,7.5,66.97089011423463,6,0,3.93
2664,2,4,7.31,53.06575711294107,50.59740556147549,0,8,1,9,0,77.85736371129475,1,90.91018015933375,15.5,63.644083293805025,9,1,5.71
2665,2,4,5.52,61.49937571536299,79.19741468556902,0,3,0,6,0,82.23921001802987,5,53.63479736684383,5.0,90.59923558271743,7,0,4.8
2666,1,2,8.23,84.67992957581255,83.67323077563772,1,5,1,9,1,86.88083101027738,8,90.37726685612164,28.0,92.43032297818648,0,1,8.45
2667,1,1,,40.59721754280186,68.29858582610342,0,4,0,8,1,77.14957304305267,9,70.4610582691268,16.0,78.76604382518374,1,0,2.19
2668,2,3,4.63,65.71873415891096,54.03206461824258,1,8,1,7,1,84.77487202979074,7,60.05265024375895,17.0,62.90958290692207,2,1,5.15
2669,3,6,7.56,43.219129840581445,65.75535247575021,1,7,1,8,1,68.45914403542511,2,85.57815464654776,23.5,86.61065896685484,8,1,6.04
2670,1,2,6.44,87.29230666429788,82.91692787963062,1,3,1,7,1,65.36385165010195,1,79.49715782303763,1.5,49.12525426988966,6,0,3.78
2671,2,3,8.97,91.64769339161022,40.57496126278934,0,2,0,7,0,97.7783557270725,7,91.85303992730286,11.0,64.12004376538573,6,1,7.32
2672,1,2,9.91,99.32838633609197,86.82824505254897,1,8,1,7,0,84.73708931501118,7,80.10200610717426,26.0,80.94347810137234,2,1,7.83
2673,3,6,7.14,99.42386776551788,55.15716763610648,0,4,1,8,0,79.80897787921342,5,76.24016564906375,9.5,46.926241171886375,0,1,5.35
2674,1,1,,68.29218325469469,61.23566059451822,1,4,1,4,1,90.46090064893954,3,99.56544036190317,0.0,44.891551373816654,11,0,4.4
2675,3,6,8.05,87.11521429988605,96.84564197496431,0,6,1,7,0,91.12166817556067,7,95.78408994888969,25.0,88.82872263142306,1,1,7.87
2676,1,2,7.24,94.92837879474678,99.84302870460095,0,5,1,7,1,92.697493609347,8,86.88631843912448,29.5,93.94648714507954,0,1,8.0
2677,1,2,7.36,76.81088096305075,67.79539626367016,0,3,0,5,1,66.53731787792192,6,49.36603775609443,21.5,58.76180263895918,12,0,4.87
2678,1,1,,45.40443177681347,99.79368517083141,1,4,1,5,0,75.79713904473978,3,65.69677324870574,1.0,41.5966637034231,10,1,5.25
2679,1,2,6.32,73.09183917593697,82.0286481814085,0,4,0,4,1,87.60947014020118,10,65.4561658223891,27.0,82.43250355068253,3,1,6.77
2680,2,4,6.81,64.40454323147868,72.86294249075415,0,2,1,5,1,68.3914495337643,6,75.11641427967479,15.5,52.445984030074484,0,1,5.52
2681,1,2,8.59,96.55466391357322,49.98516627589616,1,5,1,9,0,79.34226019638172,5,43.9639530975148,22.0,83.36048126877077,8,1,5.82
2682,3,5,4.76,57.54235505981528,49.12358366668194,1,7,1,4,0,83.56999000718406,4,63.23149126658072,29.0,40.441277497689626,14,0,4.68
2683,1,1,,87.53295422828648,43.722715625309775,0,7,1,9,1,91.57331180294382,2,91.28765059218574,18.5,58.74052607068272,13,0,4.51
2684,1,2,4.61,44.8978989910803,57.90964676724212,1,2,1,4,1,68.6536839812911,0,78.61734199475099,15.0,77.27384478494523,4,0,3.99
2685,1,1,,70.85129085526067,64.37648803357519,0,4,0,9,0,99.12367735399297,7,66.08183648359136,10.0,92.26904622796302,14,0,4.67
2686,1,2,5.65,42.688978640248436,97.44949347225709,1,8,1,5,0,98.69705396804616,10,58.614991663499666,11.5,85.24770655435759,13,1,6.32
2687,1,1,,97.17217122148503,56.76137939444559,1,3,0,6,0,60.491740815391594,6,56.786811701851946,29.0,66.97718319609203,13,1,6.14
2688,2,3,7.23,83.89153691611489,74.71452468299343,1,3,1,4,0,74.71910089414719,5,84.90512359804853,11.5,83.11088817094682,5,1,6.03
